Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),112,Maize (corn),2001,2001,7021,Annual value,USD,155.9,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),112,Maize (corn),2002,2002,7021,Annual value,USD,146.2,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),112,Maize (corn),2003,2003,7021,Annual value,USD,213.8,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),112,Maize (corn),2004,2004,7021,Annual value,USD,189.7,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),112,Maize (corn),2005,2005,7021,Annual value,USD,189.2,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),112,Maize (corn),2006,2006,7021,Annual value,USD,252.1,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),112,Maize (corn),2007,2007,7021,Annual value,USD,193.4,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),112,Maize (corn),2008,2008,7021,Annual value,USD,218.3,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),112,Maize (corn),2009,2009,7021,Annual value,USD,243,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),112,Maize (corn),2010,2010,7021,Annual value,USD,273.3,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),112,Maize (corn),2011,2011,7021,Annual value,USD,321.8,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),112,Maize (corn),2012,2012,7021,Annual value,USD,383.4,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),112,Maize (corn),2013,2013,7021,Annual value,USD,489,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),112,Maize (corn),2014,2014,7021,Annual value,USD,441.9,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),112,Maize (corn),2015,2015,7021,Annual value,USD,432.4,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),112,Maize (corn),2016,2016,7021,Annual value,USD,264.3,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),112,Maize (corn),2017,2017,7021,Annual value,USD,370.8,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),112,Maize (corn),2018,2018,7021,Annual value,USD,398,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),112,Maize (corn),2019,2019,7021,Annual value,USD,408.6,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),112,Maize (corn),2020,2020,7021,Annual value,USD,419.4,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),112,Maize (corn),2021,2021,7021,Annual value,USD,431.5,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1991,1991,7021,Annual value,USD,147.1,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1992,1992,7021,Annual value,USD,143.3,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1993,1993,7021,Annual value,USD,143.2,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1994,1994,7021,Annual value,USD,131.5,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2004,2004,7021,Annual value,USD,541.3,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2005,2005,7021,Annual value,USD,566.3,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2006,2006,7021,Annual value,USD,559.4,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2007,2007,7021,Annual value,USD,704.8,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2008,2008,7021,Annual value,USD,364,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2009,2009,7021,Annual value,USD,380.7,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2010,2010,7021,Annual value,USD,457.9,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2011,2011,7021,Annual value,USD,493.7,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2012,2012,7021,Annual value,USD,606.7,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2013,2013,7021,Annual value,USD,550.4,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2016,2016,7021,Annual value,USD,522.4,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2017,2017,7021,Annual value,USD,482.8,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2018,2018,7021,Annual value,USD,499.6,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2019,2019,7021,Annual value,USD,528.5,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2020,2020,7021,Annual value,USD,613,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2021,2021,7021,Annual value,USD,665.2,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),141,Soya beans,1991,1991,7021,Annual value,USD,201.2,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),141,Soya beans,1992,1992,7021,Annual value,USD,238.1,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),141,Soya beans,1993,1993,7021,Annual value,USD,279.8,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),141,Soya beans,1994,1994,7021,Annual value,USD,211.6,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),141,Soya beans,1995,1995,7021,Annual value,USD,247,X,Figure from international organizations
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),141,Soya beans,1996,1996,7021,Annual value,USD,478.7,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),141,Soya beans,1997,1997,7021,Annual value,USD,422.2,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),141,Soya beans,1998,1998,7021,Annual value,USD,362.4,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),141,Soya beans,1999,1999,7021,Annual value,USD,283.9,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),141,Soya beans,2000,2000,7021,Annual value,USD,287.5,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),141,Soya beans,2001,2001,7021,Annual value,USD,237.8,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),141,Soya beans,2002,2002,7021,Annual value,USD,267,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),141,Soya beans,2003,2003,7021,Annual value,USD,364.9,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),141,Soya beans,2004,2004,7021,Annual value,USD,453.1,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),141,Soya beans,2005,2005,7021,Annual value,USD,401.5,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),141,Soya beans,2006,2006,7021,Annual value,USD,412.7,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),141,Soya beans,2007,2007,7021,Annual value,USD,552.3,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),141,Soya beans,2008,2008,7021,Annual value,USD,500.7,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),141,Soya beans,2009,2009,7021,Annual value,USD,582.7,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),141,Soya beans,2010,2010,7021,Annual value,USD,738.5,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),141,Soya beans,2011,2011,7021,Annual value,USD,803.2,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),141,Soya beans,2012,2012,7021,Annual value,USD,841.2,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),141,Soya beans,2013,2013,7021,Annual value,USD,677.9,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),141,Soya beans,2014,2014,7021,Annual value,USD,869.7,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),141,Soya beans,2015,2015,7021,Annual value,USD,808.2,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),141,Soya beans,2016,2016,7021,Annual value,USD,581.5,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),141,Soya beans,2017,2017,7021,Annual value,USD,596.5,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),141,Soya beans,2018,2018,7021,Annual value,USD,596.8,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),141,Soya beans,2019,2019,7021,Annual value,USD,594.2,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),141,Soya beans,2020,2020,7021,Annual value,USD,769.2,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),141,Soya beans,2021,2021,7021,Annual value,USD,1333,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),1802,Sugar cane,1991,1991,7021,Annual value,USD,26.7,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),1802,Sugar cane,1992,1992,7021,Annual value,USD,23.2,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),1802,Sugar cane,1993,1993,7021,Annual value,USD,21.3,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),1802,Sugar cane,1994,1994,7021,Annual value,USD,17.9,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),1802,Sugar cane,1995,1995,7021,Annual value,USD,26.3,X,Figure from international organizations
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),1802,Sugar cane,1996,1996,7021,Annual value,USD,31.3,X,Figure from international organizations
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),1802,Sugar cane,1997,1997,7021,Annual value,USD,30.6,X,Figure from international organizations
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),1802,Sugar cane,1998,1998,7021,Annual value,USD,27.5,X,Figure from international organizations
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),1802,Sugar cane,1999,1999,7021,Annual value,USD,22.1,X,Figure from international organizations
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),1802,Sugar cane,2000,2000,7021,Annual value,USD,19.6,X,Figure from international organizations
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),1802,Sugar cane,2001,2001,7021,Annual value,USD,23,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),1802,Sugar cane,2002,2002,7021,Annual value,USD,32.3,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),1802,Sugar cane,2003,2003,7021,Annual value,USD,102.7,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),1802,Sugar cane,2004,2004,7021,Annual value,USD,108.7,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),1802,Sugar cane,2005,2005,7021,Annual value,USD,126.9,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),1802,Sugar cane,2006,2006,7021,Annual value,USD,149.3,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),1802,Sugar cane,2007,2007,7021,Annual value,USD,172.2,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),1802,Sugar cane,2008,2008,7021,Annual value,USD,204.3,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),1802,Sugar cane,2009,2009,7021,Annual value,USD,215.2,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),1802,Sugar cane,2010,2010,7021,Annual value,USD,279.2,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),1802,Sugar cane,2011,2011,7021,Annual value,USD,247.6,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),1802,Sugar cane,2012,2012,7021,Annual value,USD,364.4,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),1802,Sugar cane,2013,2013,7021,Annual value,USD,209.8,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),1802,Sugar cane,2014,2014,7021,Annual value,USD,351.9,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),1802,Sugar cane,2015,2015,7021,Annual value,USD,343.8,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),1802,Sugar cane,2017,2017,7021,Annual value,USD,215.8,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),1802,Sugar cane,2018,2018,7021,Annual value,USD,217.3,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),1802,Sugar cane,2019,2019,7021,Annual value,USD,473.5,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),1802,Sugar cane,2020,2020,7021,Annual value,USD,755.8,A,Official figure
PP,Producer Prices,156,"China, mainland",5532,Producer Price (USD/tonne),1802,Sugar cane,2021,2021,7021,Annual value,USD,341.7,A,Official figure
PP,Producer Prices,170,Colombia,5532,Producer Price (USD/tonne),112,Maize (corn),1991,1991,7021,Annual value,USD,197.2,A,Official figure
PP,Producer Prices,170,Colombia,5532,Producer Price (USD/tonne),112,Maize (corn),1992,1992,7021,Annual value,USD,186.3,A,Official figure
PP,Producer Prices,170,Colombia,5532,Producer Price (USD/tonne),112,Maize (corn),1993,1993,7021,Annual value,USD,194.3,A,Official figure
PP,Producer Prices,170,Colombia,5532,Producer Price (USD/tonne),112,Maize (corn),1994,1994,7021,Annual value,USD,229.2,A,Official figure
PP,Producer Prices,170,Colombia,5532,Producer Price (USD/tonne),112,Maize (corn),1995,1995,7021,Annual value,USD,238.5,A,Official figure
PP,Producer Prices,170,Colombia,5532,Producer Price (USD/tonne),112,Maize (corn),1996,1996,7021,Annual value,USD,274.9,A,Official figure
PP,Producer Prices,170,Colombia,5532,Producer Price (USD/tonne),112,Maize (corn),1997,1997,7021,Annual value,USD,252,A,Official figure
PP,Producer Prices,170,Colombia,5532,Producer Price (USD/tonne),112,Maize (corn),1998,1998,7021,Annual value,USD,238.4,A,Official figure
PP,Producer Prices,170,Colombia,5532,Producer Price (USD/tonne),112,Maize (corn),1999,1999,7021,Annual value,USD,226.3,A,Official figure
PP,Producer Prices,170,Colombia,5532,Producer Price (USD/tonne),112,Maize (corn),2000,2000,7021,Annual value,USD,201.9,A,Official figure
PP,Producer Prices,170,Colombia,5532,Producer Price (USD/tonne),112,Maize (corn),2001,2001,7021,Annual value,USD,205.7,A,Official figure
PP,Producer Prices,170,Colombia,5532,Producer Price (USD/tonne),112,Maize (corn),2002,2002,7021,Annual value,USD,193.9,A,Official figure
PP,Producer Prices,170,Colombia,5532,Producer Price (USD/tonne),112,Maize (corn),2003,2003,7021,Annual value,USD,189,A,Official figure
PP,Producer Prices,170,Colombia,5532,Producer Price (USD/tonne),112,Maize (corn),2004,2004,7021,Annual value,USD,199.2,A,Official figure
PP,Producer Prices,170,Colombia,5532,Producer Price (USD/tonne),112,Maize (corn),2005,2005,7021,Annual value,USD,217.9,A,Official figure
PP,Producer Prices,170,Colombia,5532,Producer Price (USD/tonne),112,Maize (corn),2006,2006,7021,Annual value,USD,232.6,A,Official figure
PP,Producer Prices,170,Colombia,5532,Producer Price (USD/tonne),112,Maize (corn),2007,2007,7021,Annual value,USD,307.6,A,Official figure
PP,Producer Prices,170,Colombia,5532,Producer Price (USD/tonne),112,Maize (corn),2008,2008,7021,Annual value,USD,354.5,A,Official figure
PP,Producer Prices,170,Colombia,5532,Producer Price (USD/tonne),112,Maize (corn),2009,2009,7021,Annual value,USD,319.1,A,Official figure
PP,Producer Prices,170,Colombia,5532,Producer Price (USD/tonne),112,Maize (corn),2010,2010,7021,Annual value,USD,348.5,A,Official figure
PP,Producer Prices,170,Colombia,5532,Producer Price (USD/tonne),112,Maize (corn),2011,2011,7021,Annual value,USD,433.3,A,Official figure
